temperature,humidity,air_quality,equipment_status,orientation,material,roof_type,insulation,green_perception,environmental_awareness,perceived_risk,solar_radiation,wind_speed,temperature_profile,metro_logistics,policy_compliance,timestamp,energy_efficiency,energy_consumption,heating_load,cooling_load
23.356164614375075,32.42783285449977,40.016145608117085,1,4,concrete,0,0.86,2.87914372779372,3.095442813665411,2.753002464862475,484.26047248169505,5.440916178494421,22.765399190384407,0.9009609814877869,1.0,2020-01-11 02:00:00,0.6333888624464541,428.29999999999995,19.34,23.49
23.68654049285949,35.90336048775339,53.01791899819466,1,5,concrete,0,0.86,3.209579449329121,3.0460235759112244,3.449414367164565,290.44320145496386,7.205438373048584,22.292797258512635,0.9455613265176452,0.985749170187524,2020-01-12 14:00:00,0.5935268919562113,461.8,18.31,27.87
24.56592454313207,34.48850500466627,57.660802783846904,1,2,concrete,0,0.82,3.126219257424261,4.00440028516626,3.104024545941978,450.65519209190074,6.406648834242936,24.699000935678892,0.8604790848381385,1.0,2020-01-13 18:00:00,0.6573060447405997,408.2,17.05,23.77
20.060439510684404,26.923278206449496,62.26933223884308,1,3,concrete,0,0.82,3.795535949178222,3.49722942948896,2.203949804721059,418.476337814243,10.799146267270144,14.823317212105447,0.9425140512187049,1.0,2020-01-14 23:00:00,0.6805092812946216,388.70000000000005,17.41,21.46
20.361164334973935,35.500989255029815,48.99845923520047,1,4,concrete,0,0.82,2.597705242202982,2.3212699351743056,3.72915573272001,540.2997258273408,7.0552079172349025,21.84528129629903,0.6449531899714838,1.0,2020-01-15 19:00:00,0.6895525940028557,381.1,16.95,21.16
22.966424941518056,36.65292872641912,47.96326249823034,1,5,concrete,0,0.82,3.022462283609174,2.8528443925235534,3.687160047990818,478.87036763822556,7.077578381885688,24.116730035728988,0.7390951342237262,0.9998175787939146,2020-01-16 13:00:00,0.6562351261304141,409.09999999999997,15.98,24.93
24.599337759331153,36.9989522396552,41.22017413243439,1,2,concrete,0,0.79,1.7297333931949737,1.8026737897365204,3.8386505764879653,483.33354909830405,3.383715947205566,23.37141233704399,0.9505683774417971,1.0,2020-01-17 07:00:00,0.35471204188481675,662.5,28.52,37.73
26.74549466519055,39.603903627773114,41.7311964596014,2,3,concrete,0,0.79,1.4068727531224599,1.2658117514868665,4.525548454130133,576.050311357969,11.82739540910386,29.763268200579798,0.6806620845067569,0.931489541565865,2020-01-18 04:00:00,0.4151594478819609,611.7,29.9,31.27
24.239951848957578,38.36961077274452,47.73521108098473,1,4,concrete,0,0.79,2.450147501045673,2.6338471652464266,2.8363230009923286,432.55417395875816,4.499728908688297,20.857463552098462,0.6312968394320091,0.8742707956233484,2020-01-19 18:00:00,0.4224178962398857,605.6,29.63,30.93
23.994392597329416,36.49590039614219,53.67365506816178,1,5,concrete,0,0.79,2.7528366529264092,2.4592601359298127,3.3049588068679983,527.3681598957779,2.7336406745960264,27.378119577090125,0.9152475759780876,1.0,2020-01-20 03:00:00,0.3316277962874822,681.9,28.75,39.44
28.387297537843107,34.44917144270676,59.13584626233249,1,2,concrete,0,0.76,2.2634969627580848,1.8490194472190105,3.8461213098194573,506.60957821301923,8.631462489752089,28.850778534628862,0.9341944622573185,0.9590491476028182,2020-01-21 13:00:00,0.4938124702522608,545.6,24.77,29.79
24.90944739902693,26.49519533242004,41.96821049319655,1,3,concrete,0,0.76,2.5720105441368832,2.0325461223141508,3.416240821230289,488.1722356390527,7.953663701568726,23.899789629392412,0.6650608872759602,0.8736886040164648,2020-01-22 15:00:00,0.5051166111375536,536.1,23.93,29.68
25.59105640937585,36.948091095662924,64.92688568959522,2,4,concrete,0,0.76,2.314259237907664,1.647186987526505,3.489380690792843,536.7810073591472,6.151456539927457,25.531435503270913,0.9417383931130862,1.0,2020-01-23 19:00:00,0.4938124702522608,545.6,24.77,29.79
22.483503627573086,35.838438435815554,47.28876398957431,1,5,concrete,0,0.76,1.976707665046412,1.821286959203895,3.4084379800970908,384.68532437941826,6.221922338806781,22.161709330140262,0.8747071182388678,1.0,2020-01-24 23:00:00,0.5084483579247977,533.3,23.93,29.4
20.608234550949632,36.55789418597687,49.78632705651564,1,2,concrete,0,0.74,3.2411198610989924,3.150825767381026,2.8709402439245384,418.7742919236163,9.850639210464312,24.269083240202782,0.8080330732866335,1.0,2020-01-25 05:00:00,0.9410994764397906,169.7,6.07,10.9
21.94584517941973,28.816257120898456,42.527883208521764,1,3,concrete,0,0.74,3.7851132584523173,3.595682150207362,2.65151708672228,469.57051383801496,3.957126400996491,18.71580779700669,0.932100077112554,1.0,2020-01-26 22:00:00,0.9378867206092337,172.39999999999998,6.05,11.19
19.393012845155393,29.79471729795869,25.757597397270583,1,4,concrete,0,0.74,3.456520809524134,3.8295425486802825,2.366173653755836,453.55111459679927,10.202533189448896,17.105455127715597,0.7676996997275863,1.0,2020-01-27 05:00:00,0.9413374583531652,169.5,6.01,10.94
22.472396036691343,40.46576426666452,58.8404539636105,1,5,concrete,0,0.74,4.9915510390295585,5.0,1.140466939677385,387.1721178619874,8.48747113895018,25.581304712908782,0.6775975824893589,1.0,2020-01-28 02:00:00,0.9382436934792956,172.10000000000002,6.04,11.17
20.56272262016239,35.60222423071672,57.36843897092433,1,2,concrete,0,0.71,4.060445153038381,3.96000425680503,1.4691115529356042,521.1541533547662,6.189697737795244,18.776117814610814,0.7139410706442455,1.0,2020-01-29 14:00:00,0.933127082341742,176.4,6.37,11.27
21.228612500413448,39.20750348686312,47.18672442881787,0,3,concrete,0,0.71,3.9210403354764143,3.3828640015188256,2.2161235836313398,487.05727998150843,6.580286165838686,23.93021173240822,0.8020656073173259,1.0,2020-01-30 02:00:00,0.927415516420752,181.20000000000002,6.4,11.72
20.562186775541207,35.941591880652304,50.66990717224872,1,4,concrete,0,0.71,4.561776912393903,4.391765379977387,1.3202083982827002,497.625248417844,4.566472071860958,25.660494724567336,0.8125323170692703,1.0,2020-01-31 10:00:00,0.9329366968110424,176.56,6.366,11.29
25.511556369017875,35.948780697478725,55.15939217704099,0,5,concrete,0,0.71,3.535624448572056,3.3556780303969376,2.23565016624707,411.482431679316,9.521143326969748,24.306171288192974,0.9222323305764935,1.0,2020-02-01 02:00:00,0.9280104712041884,180.7,6.4,11.67
21.832005550524133,40.89141902987999,34.374541431134574,1,2,composite,0,0.69,3.687067980997724,3.4899274923143064,2.084822926637437,368.9698349725742,7.128747423052678,23.876092530250048,0.9165410894609338,1.0,2020-02-02 09:00:00,0.9218229414564493,185.9,6.85,11.74
19.7685781420882,33.619776358913136,44.70947322653705,2,3,composite,0,0.69,4.09203613462431,3.8827204634548367,1.789880390765787,513.5028679195711,5.208545427498436,16.307501298068622,0.8325466228818299,1.0,2020-02-03 17:00:00,0.918848167539267,188.4,6.79,12.05
23.495089824206378,36.68060388470492,57.94264679621827,1,4,composite,0,0.69,4.589384495711739,4.3933456269942965,1.5253454989960216,384.38725122901116,7.960501157609502,25.759289718409804,0.9123141933461906,1.0,2020-02-04 00:00:00,0.922893860066635,185.0,6.77,11.73
19.432312700057956,33.88862355647479,37.45710576830751,1,5,composite,0,0.69,4.313842522584394,4.197880037815065,1.292508517056951,436.5682976957266,11.95734452051323,20.030584658018256,0.6767093833174684,1.0,2020-02-05 15:00:00,0.9200380771061399,187.39999999999998,6.81,11.93
22.37572719000951,34.62751886283842,52.935579321666296,1,2,composite,0,0.66,4.145162571257941,3.9545002416132746,1.7357028292717027,391.5842480583595,6.352622796565538,23.794842036490156,0.6200258108373177,1.0,2020-02-06 15:00:00,0.9100428367444074,195.79999999999998,7.18,12.4
18.01365975224045,35.2541393826568,36.43418195376595,1,3,composite,0,0.66,4.0725588676180084,4.135055620205686,1.9149995989822473,599.3637999615404,11.206914007786196,16.076943536134266,0.94945352905388,1.0,2020-02-07 09:00:00,0.9130176106615897,193.29999999999998,7.1,12.23
19.293627902203138,37.91066885816856,54.66429982433527,1,4,composite,0,0.66,4.225117927763387,4.333228542534846,1.4451703048770552,525.5681361087361,5.450168399245661,14.31037765550162,0.6302217975051078,1.0,2020-02-08 00:00:00,0.9109947643979057,195.0,7.1,12.4
22.317722471738247,34.40625689168261,49.643585177025166,2,5,composite,0,0.66,4.1388264525646274,3.8656329264098805,2.400173107937878,445.287689563574,2.547327069249859,23.82747866598676,0.6986753718975989,1.0,2020-02-09 03:00:00,0.9140885292717753,192.40000000000003,7.1,12.14
24.239933159990823,43.47878062786761,33.848681840944906,0,2,composite,0,0.64,3.103513862611532,3.484833460413642,2.6404374933700656,523.1853338827334,4.042421063684289,18.04972370255246,0.8781275798497539,0.9370587824502998,2020-02-10 02:00:00,0.8142551166111376,276.3,10.85,16.78
23.076736562379942,32.726963488902484,61.64739354457171,1,3,composite,0,0.64,3.656039610816576,3.3620209202643916,2.1431293150933772,457.6842011267132,6.1869514332768425,22.124685085652338,0.7637791750509236,0.9915807358267869,2020-02-11 04:00:00,0.817705854355069,273.4,10.54,16.8
22.520703435223517,36.26564177919321,42.65408423201951,1,4,composite,0,0.64,3.087155670541124,2.601815486396523,2.6193519445121267,507.1739689335046,4.19634928594569,25.344249034483425,0.9505255879662036,1.0,2020-02-12 11:00:00,0.8155640171346978,275.2,10.77,16.75
22.12079260882142,35.00134470862913,41.89747562985619,1,5,composite,0,0.64,3.6790412714504117,3.793274692859927,2.8605027546910238,449.9905216859357,2.002270382182555,22.69648581644053,0.7191919178649078,1.0,2020-02-13 11:00:00,0.8190147548786292,272.30000000000007,10.56,16.67
19.109956019265145,44.834889421768665,52.00569197230943,1,2,composite,0,0.62,3.726176029255879,3.4809535889315772,2.4396955393239654,473.2010040666835,11.150015377475272,24.954983953634585,0.6047485386677437,0.8341062330562842,2020-02-14 12:00:00,0.8970728224654926,206.70000000000002,8.6,12.07
20.631311583210586,38.58277388255787,61.48637349428715,1,3,composite,0,0.62,5.0,5.0,1.0,563.6176750053384,10.43879411230929,23.706639040955906,0.7202622562242976,1.0,2020-02-15 23:00:00,0.8965968586387434,207.10000000000002,8.49,12.22
21.131722458080425,42.759222697343176,39.841781810216034,1,4,composite,0,0.62,3.953552808124144,3.232452227793985,2.378316659533847,516.6246051389901,9.42292231486947,19.170027293103697,0.8312300196739326,0.9141563470562089,2020-02-16 11:00:00,0.8987386958591147,205.3,8.45,12.08
24.16824445243783,30.17219813481514,50.61679849847972,1,5,composite,0,0.62,3.2708802168692053,3.6886169993141253,2.7893293914174584,454.43618314125115,3.6781459564602863,24.250184591992145,0.7503753501613173,0.932018952345395,2020-02-17 15:00:00,0.8986197049024274,205.39999999999998,8.5,12.04
25.792236579136922,31.735251329346294,59.28816500330573,1,2,concrete,1,0.98,2.380409894661538,2.5820979170736584,3.6967661316719127,393.2556281885852,3.203635762099861,25.650124471503613,0.8139491023035021,0.6241895228427498,2020-02-18 12:00:00,0.5355782960495002,510.5,24.58,26.47
21.573919689274533,34.84815397811718,61.93105607263144,1,3,concrete,1,0.98,2.709679372818944,2.2595364080700437,3.18697746455532,471.9976852360268,2.6760474947238313,16.82738939923615,0.9506392475340075,0.9572689795125001,2020-02-19 04:00:00,0.5361732508329367,510.0,24.63,26.37
25.75516793878959,30.811419946377118,56.76441555277225,1,4,concrete,1,0.98,3.2831819730762617,2.839548835922376,2.491993230836646,491.8645533202138,9.240291887729212,22.933971189336532,0.9649940216921474,0.9141240153914949,2020-02-20 23:00:00,0.5353403141361257,510.7,24.63,26.44
24.317835439167368,35.727401875326755,51.329721609166775,1,5,concrete,1,0.98,2.1612738000306413,2.6629535712598997,3.940056029685739,458.6686187138326,11.288079606878853,22.635552718227785,0.7063896258616449,0.9221179056827079,2020-02-21 03:00:00,0.5376011423131842,508.79999999999995,24.59,26.29
24.841155999388082,29.41355774949814,46.724097793512804,1,2,concrete,1,0.9,1.1112860129881799,1.0,4.725187818013143,419.4898137663038,6.30535820913037,18.732494490820272,0.7848561893079603,0.6486164754105654,2020-02-22 20:00:00,0.40587815326035215,619.5,29.03,32.92
27.197352577681738,39.0467372009279,55.86143883046375,1,3,concrete,1,0.9,2.4214185057154904,2.171163051095703,4.123608183157041,640.5838337789211,3.1914067199604816,27.339832982436665,0.8196576060965804,0.9504330358887529,2020-02-23 14:00:00,0.43217515468824375,597.4,29.87,29.87
27.9339990449919,43.49449061809625,44.27860988014393,1,4,concrete,1,0.9,1.3737006470501745,1.0,4.245512021376894,573.8197027626786,7.1239282073210655,27.18678351103278,0.9796449827552989,0.7958784368929847,2020-02-24 11:00:00,0.44431223227034744,587.2,29.14,29.58
28.1045602382324,30.185807197801704,25.78649516505393,1,5,concrete,1,0.9,1.6609222792462575,1.5556888175657912,4.799924752610226,484.10591601962415,5.488319074586301,23.085878534297677,0.9994469276657538,1.0,2020-02-25 18:00:00,0.4002855782960495,624.2,28.09,34.33
24.038564953554722,30.572487392996138,59.365598041576675,1,2,concrete,1,0.86,2.012689757244503,1.9443738727937772,3.953914588116157,479.6018430641872,5.748249243499977,25.25120354938672,0.6941628995366107,1.0,2020-02-26 20:00:00,0.46275583055687763,571.7,26.28,30.89
24.632575248297574,40.0669223855885,64.03934841086195,1,3,concrete,1,0.86,2.3396832733499457,2.554331202380791,3.750042446856386,509.3895515049424,8.213306241557072,26.780193482370453,0.8907919485383262,1.0,2020-02-27 18:00:00,0.5182056163731555,525.1,26.91,25.6
26.002526862807127,40.69786072865356,31.370675644581617,1,4,concrete,1,0.86,2.674582228537168,2.2548587000818254,3.5753651014516623,450.40407699888823,9.187181132622023,26.683630299401795,0.7512124248932781,0.9347968447875955,2020-02-28 20:00:00,0.5076154212279866,534.0,26.37,27.03
27.651090254244718,30.185699864233655,44.90269295290062,1,5,concrete,1,0.86,1.8081828588568065,1.3520968211846236,4.002742352641863,457.8740259259431,3.1060359887316085,26.678885728617807,0.6032432787544852,1.0,2020-02-29 10:00:00,0.4647786768205616,570.0,25.27,31.73
24.12565152430942,31.499065914520713,61.191542610051975,2,2,concrete,1,0.82,2.3211353739166194,2.4564241643495626,3.9381391414929716,488.88762700713755,2.355902308064764,25.899977979564984,0.603701008974361,0.7768100096076799,2020-03-01 20:00:00,0.5380771061399333,508.40000000000003,23.53,27.31
24.522682046672365,32.19107695569747,75.574954697117,0,3,concrete,1,0.82,2.5458648235253056,2.847883844893425,2.641872019860341,457.91197122591876,11.943303026857148,26.56334312810244,0.7842264030249023,0.8142306193961643,2020-03-02 05:00:00,0.5606853879105188,489.4,24.03,24.91
22.60233005198794,26.877747444828614,55.20793707675408,1,4,concrete,1,0.82,2.6672989787593937,2.1959532734240286,3.1167041612740247,514.7088208622449,4.327283489155518,23.524540761147005,0.7953339652017338,0.9583515878870329,2020-03-03 08:00:00,0.5700856734888149,481.5,23.54,24.61
22.716586751838662,29.006740267579012,47.71997058770866,0,5,concrete,1,0.82,2.4944135873539612,2.818867813243884,3.2283675704437194,446.2370475587626,2.5383052490845905,20.24275000053438,0.609027878629377,1.0,2020-03-04 00:00:00,0.535102332222751,510.90000000000003,22.58,28.51
29.349051644788396,29.179296166239663,53.1710355889516,1,2,concrete,1,0.79,1.3560028876112893,1.3672654400573356,4.267945308677182,380.6096221061305,3.8987532909592,30.17885394132194,0.874770966709721,0.8153663980741201,2020-03-05 11:00:00,0.22394098048548305,772.4000000000001,35.56,41.68
29.95248005714165,30.36101217447936,68.74876419148185,1,3,concrete,1,0.79,1.801919754820868,2.1294613565432616,4.1335937937554466,476.9807494610249,2.389578463484642,33.538922009618084,0.7176013554379812,0.8618674511611586,2020-03-06 13:00:00,0.2815326035221323,724.0,37.12,35.28
26.98897975683933,34.026575563066096,48.54035820875465,1,4,concrete,1,0.79,1.6298170578254845,1.6087509493701995,4.485907932629025,477.3197233289178,5.918108946171717,25.19909258100414,0.8239572406143798,0.7187906701713674,2020-03-07 05:00:00,0.2942646358876726,713.3,36.9,34.43
29.934065795784047,35.371073662682605,47.00807993349746,1,5,concrete,1,0.79,1.2632927617546095,1.0,4.947505237795182,548.3843828670095,10.024017844513242,36.22788381318134,0.7203676292661675,0.9209222347024988,2020-03-08 00:00:00,0.19978581627796288,792.6999999999999,35.94,43.33
27.406272050095268,42.55250246407038,50.17256477817968,1,2,concrete,1,0.76,1.0,1.0,5.0,503.8276562266879,5.412444497577206,25.829379248139116,0.6668537259477229,0.8953176254329354,2020-03-09 21:00:00,0.34781056639695385,668.3,32.96,33.87
25.32876049078975,29.808229796306044,45.466713917412875,1,3,concrete,1,0.76,1.7156138495828406,2.0336569951842214,4.0846781109490955,453.22592154500546,6.441834068783665,25.42598153081016,0.7628694954395501,0.950468905098275,2020-03-10 01:00:00,0.3554259876249405,661.9,32.12,34.07
27.430791211016825,39.72161199238292,56.22670315994795,1,4,concrete,1,0.76,1.8857537740008046,1.6176299682756903,4.224951157346746,522.3018144708818,8.755867735674387,25.413334422997817,0.6929093459162003,0.8256533101153442,2020-03-11 23:00:00,0.3448357924797716,670.8,32.94,34.14
29.66407313293194,33.730055778872455,71.2467845846956,1,5,concrete,1,0.76,2.0704705972852255,1.95408110661299,3.9668151111700296,376.63480055308173,7.088940700698802,30.33388564069272,0.8139203907676672,0.836376382891222,2020-03-12 10:00:00,0.3591147072822466,658.8,32.21,33.67
22.3073479217801,34.95268145173784,58.23079273116029,0,2,concrete,1,0.74,3.464324612883103,3.4114845618178093,2.8164922374977017,530.1345526943537,10.614456860213242,17.080682843874275,0.679531412114592,0.9171202362478132,2020-03-13 02:00:00,0.8599476439790577,237.89999999999998,10.36,13.43
25.543287311628013,38.57409746083302,52.47646497873713,1,3,concrete,1,0.74,3.463480362555677,2.5936261985951328,2.769600648323778,496.44376740910604,10.660356750457565,23.90516191517785,0.8033623906578509,1.0,2020-03-14 09:00:00,0.8557829604950024,241.4,10.43,13.71
17.14450979182051,29.58638989218851,52.08188731084456,1,4,concrete,1,0.74,3.520949662358201,4.022353934989444,2.4881932618179876,493.31819056304147,2.0991069549115364,13.868146190774809,0.662951405947547,0.9440542333079699,2020-03-15 05:00:00,0.8593526891956211,238.4,10.36,13.48
24.052805008750447,37.11204873092026,39.36809191303343,1,5,concrete,1,0.74,4.063706949945672,3.79329424597652,1.6671171482059508,520.2898323771095,9.780463064831991,24.45882005242732,0.868389883794314,0.9886290444696384,2020-03-16 05:00:00,0.8563779152784389,240.9,10.39,13.7
22.625094136476342,36.63226104106528,63.83109777147159,1,2,concrete,1,0.71,4.291440527462105,4.443161157203945,1.512674425788271,411.6418215707875,6.607336002416739,25.608436263003064,0.9015750737765696,1.0,2020-03-17 19:00:00,0.8513802950975726,245.10000000000002,10.71,13.8
21.909985299068264,38.26225632004074,54.22162802987198,1,3,concrete,1,0.71,3.5422699463541996,3.516259605509737,2.2927932457543903,450.1440907443504,11.888405413036631,23.848003860411918,0.6441576936999734,1.0,2020-03-18 20:00:00,0.8445978105663969,250.79999999999998,10.8,14.28
22.640521553071004,37.24584321953909,53.19520086409374,0,4,concrete,1,0.71,4.225481156813524,4.6027668737213325,1.679938943011599,468.8200336826998,6.832320758754351,15.525543470494327,0.7871209648149357,1.0,2020-03-19 01:00:00,0.8506663493574489,245.7,10.7,13.87
18.526862170798214,48.07650069955447,86.93107567844861,1,5,concrete,1,0.71,3.8107399045822974,3.9325567413107216,2.2696752236946285,505.9189425509658,11.868959453882976,24.653071129581853,0.6283486802619495,1.0,2020-03-20 23:00:00,0.8453117563065207,250.2,10.75,14.27
22.099656224324978,33.011300078743425,57.98752908365686,2,2,composite,1,0.69,3.668357111418782,3.5978798299624897,2.5461952056196355,400.0326962261579,9.545693612057367,22.98549604618758,0.8392729782168009,1.0,2020-03-21 09:00:00,0.8409090909090909,253.9,11.11,14.28
23.288225143023496,33.54501522499091,47.48208949904816,1,3,composite,1,0.69,3.607307885091015,3.339253357335231,2.3773565070043716,378.39222009447155,4.486048846133063,20.958727721544495,0.7057617191718581,1.0,2020-03-22 22:00:00,0.8367444074250356,257.40000000000003,11.13,14.61
25.494788089483034,33.08429736787618,50.736424037944566,1,4,composite,1,0.69,4.103805682301079,4.343160892715721,1.9010317540690627,475.44205707955007,7.3839497928695765,25.966171846455858,0.8110497827354831,1.0,2020-03-23 05:00:00,0.8409090909090909,253.9,11.09,14.3
21.524459563452705,33.42261440419873,66.48445709196756,1,5,composite,1,0.69,3.882288908393535,3.32025651720715,2.160702983106466,481.58703999554604,11.921356394785828,22.053029030960783,0.8069844037537165,0.9890761867288902,2020-03-24 22:00:00,0.8382912898619705,256.1,11.16,14.45
20.941012794213623,33.61306436346741,56.13270410537764,1,2,composite,1,0.66,4.858912713823819,5.0,1.0,536.0130874869415,10.575306077519237,18.94046664335893,0.9697417384775202,1.0,2020-03-25 16:00:00,0.8386482627320324,255.79999999999998,11.68,13.9
21.537485912830928,42.74508265553776,40.61722021682633,1,3,composite,1,0.66,3.3033876785013376,2.9736742530348756,2.4189946442057755,496.84193189573006,2.973668937912211,22.131235914857154,0.8196332890274891,1.0,2020-03-26 13:00:00,0.8406711089957164,254.1,11.69,13.72
24.388804235404148,43.90252123994927,64.19228934575203,1,4,composite,1,0.66,3.980050851014988,4.35573594960198,1.493317779791799,477.4286696441999,9.06371996809996,22.566387372543225,0.8331993918873263,0.9477003991657508,2020-03-27 04:00:00,0.8386482627320324,255.79999999999998,11.7,13.88
23.191502219319368,33.94626853125261,48.31855914461006,1,5,composite,1,0.66,3.468399495094243,3.516789357893052,2.3230556974826952,511.6950367127874,5.4557958587081306,21.9784162412493,0.7606612503057522,1.0,2020-03-28 22:00:00,0.8415040456925273,253.4,11.69,13.65
22.418479592465925,33.03822213447886,73.73297776217545,1,2,composite,1,0.64,2.8263565065056784,3.019593636860711,3.3155871294746575,382.51291501522894,2.069822618803481,20.35964218520067,0.9796318412731267,0.8944922801278683,2020-03-29 16:00:00,0.729176582579724,347.8,15.41,19.37
24.489534866226712,39.55707778193202,65.80048065714648,1,3,composite,1,0.64,3.2630664314825144,3.28766307562993,2.5260601371056155,500.57396124084954,6.034809690269996,20.191520997007753,0.9108743637758439,1.0,2020-03-30 01:00:00,0.7309614469300334,346.29999999999995,15.2,19.43
23.67015509869608,34.438884778595146,50.52678104341249,1,4,composite,1,0.64,3.3306762397035183,2.804963111161219,2.5979816490686996,507.52119449625286,4.3475442172497125,24.10766450934223,0.7141621161211367,1.0,2020-03-31 08:00:00,0.7294145644930985,347.59999999999997,15.42,19.34
25.390289981065777,40.36465908877756,67.81016361735112,2,5,composite,1,0.64,4.732586777530047,4.474368028511446,1.407342608693648,476.4609360642517,10.188692705204716,27.14618829061479,0.9376838343104928,1.0,2020-04-01 11:00:00,0.7321513564969062,345.3,15.21,19.32
21.325893812245297,38.6146151042565,55.678555105274036,0,2,composite,1,0.62,3.542927092158399,3.7446438934418134,2.6132797567684016,450.50966534045585,5.373306088457655,22.870544600474414,0.772958544074036,1.0,2020-04-02 18:00:00,0.8181818181818181,273.0,12.96,14.34
22.091675706804462,30.02127942501384,63.52773675122219,1,3,composite,1,0.62,3.0614106352576584,3.1114073804656117,2.61472950909253,521.7220505852921,10.275236939538171,24.551451464710166,0.9314668574134376,0.9698911632375591,2020-04-03 21:00:00,0.8161589719181342,274.7,12.97,14.5
21.941783693735683,45.33752600665031,59.84732817294475,1,4,composite,1,0.62,3.7735053587471934,4.127802330338895,2.525612448188899,373.5836323293505,2.005979388347953,22.914804323780288,0.9291552273174009,1.0,2020-04-04 06:00:00,0.8186577820085674,272.59999999999997,12.93,14.33
19.801970103735762,46.57938836547761,46.536433450091266,2,5,composite,1,0.62,2.5981799812268163,2.719162350137968,3.7400250455798294,421.08757938330757,5.078191500261191,18.20379360908505,0.6755480747051418,1.0,2020-04-05 08:00:00,0.8183008091385056,272.9,13.02,14.27
25.616240554129153,27.336056547578067,48.56450167682538,1,2,concrete,1,0.98,2.4420216086978677,2.1520110414870697,3.2190234341365644,498.67543562772335,4.411652143077619,28.13523214742272,0.8804564525534307,0.8823656588653737,2020-04-06 20:00:00,0.545216563541171,502.4,24.29,25.95
25.51611054435978,28.461492200320077,65.29960817581161,1,3,concrete,1,0.98,2.5110126411475804,2.2721933998313903,3.241836297960073,470.88529828726604,4.33567361068611,21.443557924833975,0.7162571877226125,0.8716118994145889,2020-04-07 15:00:00,0.5487862922417897,499.4,24.31,25.63
25.03622691328492,31.829326953624523,51.65224667893459,1,4,concrete,1,0.98,2.884300191472606,2.915175408629577,3.4730270134712518,500.9492110794799,2.681866197654627,22.33421276574748,0.7189970679970673,0.7811945009776607,2020-04-08 19:00:00,0.5449785816277963,502.59999999999997,24.13,26.13
24.544825733249706,32.07228394993513,50.96351536758003,1,5,concrete,1,0.98,2.979811124713924,2.2855979049138924,2.9761328189094858,476.3436250401349,3.8712427041050175,21.65222551897997,0.7185392307522322,1.0,2020-04-09 10:00:00,0.5464064731080438,501.4,24.25,25.89
